depth_m,speed_mps,cweight_kg,whp_barg,temp_degC,pressure_bara,frequency_hz,datetime,timestamp
692.2513,-1.4786117,131.78668,-0.37581325,70.33555,29.415785,15.906367,2020-12-11 16:06:09.216,1607655969.216
691.7777,-1.4793005,130.48572,-0.3779441,70.16578,29.381311,16.115482,2020-12-11 16:06:09.216,1607655969.216
691.58826,-1.4777628,130.74413,-0.37784725,70.00125,29.344685,15.981644,2020-12-11 16:06:09.216,1607655969.216
691.21674,-1.4777426,131.67435,-0.37542582,69.87329,29.31021,16.081663,2020-12-11 16:06:10.080,1607655970.08
690.8488,-1.4772761,132.21136,-0.3772661,69.792336,29.273582,15.645529,2020-12-11 16:06:10.080,1607655970.08
690.47723,-1.4784825,131.95744,-0.37687868,69.70877,29.238031,15.638061,2020-12-11 16:06:10.080,1607655970.08
690.1093,-1.4776039,131.13284,-0.37745982,69.64349,29.20248,15.9198675,2020-12-11 16:06:10.080,1607655970.08
689.66486,-1.477431,130.06557,-0.37687868,69.55471,29.168005,16.17211,2020-12-11 16:06:10.944,1607655970.944
689.19495,-1.4769726,131.84286,-0.37532896,69.4581,29.131378,15.6621895,2020-12-11 16:06:10.944,1607655970.944
689.0019,-1.4777628,132.28325,-0.37494153,69.364105,29.09798,15.632254,2020-12-11 16:06:10.944,1607655970.944
688.6303,-1.4777628,131.12386,-0.3759101,69.262276,29.061352,15.82209,2020-12-11 16:06:11.808,1607655971.808
688.2624,-1.4777628,130.55536,-0.3757164,69.1709,29.026878,16.263378,2020-12-11 16:06:11.808,1607655971.808
687.8908,-1.4784217,130.76434,-0.3759101,69.07691,28.990252,16.200336,2020-12-11 16:06:11.808,1607655971.808
687.5193,-1.4787483,131.66983,-0.37494153,69.01686,28.9547,15.520644,2020-12-11 16:06:12.672,1607655972.672
687.15137,-1.4789633,131.54176,-0.37678182,69.00903,28.91915,15.585691,2020-12-11 16:06:12.672,1607655972.672
686.7069,-1.4786317,131.19797,-0.37620068,69.04036,28.88252,15.97718,2020-12-11 16:06:12.672,1607655972.672
686.23334,-1.47932,130.652,-0.3763944,69.08735,28.849123,16.093473,2020-12-11 16:06:12.672,1607655972.672
686.0403,-1.4789835,130.29025,-0.37552267,69.1709,28.812496,16.418596,2020-12-11 16:06:13.536,1607655973.536
685.67236,-1.4789835,130.86769,-0.3763944,69.18134,28.776945,16.10456,2020-12-11 16:06:13.536,1607655973.536
685.30444,-1.4784217,131.49683,-0.37717074,69.11868,28.741394,15.742638,2020-12-11 16:06:13.536,1607655973.536
684.93286,-1.4787483,131.02274,-0.37494153,68.97509,28.70692,15.764443,2020-12-11 16:06:14.400,1607655974.4
684.56494,-1.4789835,130.37785,-0.37697554,68.875885,28.67137,15.282836,2020-12-11 16:06:14.400,1607655974.4
684.13513,-1.478677,130.09927,-0.37542582,68.802795,28.63474,16.262693,2020-12-11 16:06:14.400,1607655974.4
683.647,-1.4793005,129.9734,-0.37494153,68.79235,28.59919,16.139278,2020-12-11 16:06:14.400,1607655974.4
683.43933,-1.478896,131.04968,-0.3750369,68.86284,28.564716,16.398174,2020-12-11 16:06:15.264,1607655975.264
683.06775,-1.4789163,131.45189,-0.37484467,68.891556,28.529165,16.27563,2020-12-11 16:06:15.264,1607655975.264
682.7144,-1.4789835,130.29698,-0.37513524,68.873276,28.492537,16.753916,2020-12-11 16:06:15.264,1607655975.264
682.35016,-1.4772949,128.42531,-0.37668496,68.76625,28.456985,17.30889,2020-12-11 16:06:16.128,1607655976.128
681.98224,-1.4764595,129.46336,-0.37765503,68.66705,28.422512,16.78894,2020-12-11 16:06:16.128,1607655976.128
681.556,-1.4750832,132.28773,-0.37668496,68.638336,28.386961,16.496365,2020-12-11 16:06:16.128,1607655976.128
681.07153,-1.4746251,130.59583,-0.37532896,68.614845,28.35141,16.906212,2020-12-11 16:06:16.128,1607655976.128
680.8821,-1.4741211,129.28362,-0.37513524,68.54958,28.315859,17.13432,2020-12-11 16:06:16.992,1607655976.992
680.51416,-1.4729004,128.63426,-0.37532896,68.49999,28.281385,17.105211,2020-12-11 16:06:16.992,1607655976.992
680.14624,-1.4729004,130.89915,-0.37532896,68.46606,28.245834,17.15975,2020-12-11 16:06:16.992,1607655976.992
679.7747,-1.4739145,131.50807,-0.37581325,68.52348,28.210283,17.708855,2020-12-11 16:06:17.856,1607655977.856
679.40674,-1.4730198,130.5576,-0.37465096,68.64878,28.174732,17.505749,2020-12-11 16:06:17.856,1607655977.856
679.0388,-1.4722537,129.24991,-0.3759101,68.81846,28.139181,16.823183,2020-12-11 16:06:17.856,1607655977.856
678.609,-1.4715314,129.39374,-0.3750369,68.99598,28.104706,17.686726,2020-12-11 16:06:17.856,1607655977.856
678.12085,-1.4722972,130.7104,-0.37668496,69.11868,28.069157,17.043814,2020-12-11 16:06:18.720,1607655978.72
677.93146,-1.4729004,131.22943,-0.37494153,69.22833,28.033606,17.31101,2020-12-11 16:06:18.720,1607655978.72
677.56354,-1.4729004,130.37112,-0.37629753,69.29361,27.998055,17.207,2020-12-11 16:06:18.720,1607655978.72
677.19196,-1.4739333,129.0904,-0.37707388,69.343216,27.962503,17.103737,2020-12-11 16:06:19.584,1607655979.584
676.82404,-1.4741416,129.87457,-0.3757164,69.33538,27.926952,16.955997,2020-12-11 16:06:19.584,1607655979.584
676.4597,-1.4741211,129.95322,-0.37581325,69.22572,27.892477,17.816185,2020-12-11 16:06:19.584,1607655979.584
676.0153,-1.4750296,129.73747,-0.37513524,69.04036,27.856926,18.336994,2020-12-11 16:06:19.584,1607655979.584
675.54175,-1.4757988,130.22284,-0.3750369,68.83673,27.8203,17.66996,2020-12-11 16:06:20.448,1607655980.448
675.35236,-1.4741211,130.19363,-0.3752321,68.7297,27.785824,18.889397,2020-12-11 16:06:20.448,1607655980.448
674.9808,-1.4753214,128.37587,-0.37552267,68.734924,27.749197,18.193195,2020-12-11 16:06:20.448,1607655980.448
674.6165,-1.4741007,128.58484,-0.37494153,68.75059,27.714724,17.950855,2020-12-11 16:06:21.312,1607655981.312
674.24493,-1.4750413,130.45201,-0.37600696,68.76363,27.680248,18.305952,2020-12-11 16:06:21.312,1607655981.312
673.877,-1.4741416,130.82275,-0.37649125,68.60701,27.643621,17.984138,2020-12-11 16:06:21.312,1607655981.312
673.4508,-1.4738986,129.08588,-0.3763944,68.30684,27.60807,17.489698,2020-12-11 16:06:22.176,1607655982.176
672.96265,-1.4746447,129.9757,-0.3750369,68.1137,27.574673,17.819878,2020-12-11 16:06:22.176,1607655982.176
672.77325,-1.4729004,129.6903,-0.3747478,68.13719,27.538044,18.349676,2020-12-11 16:06:22.176,1607655982.176
672.40533,-1.4729004,129.55101,-0.37532896,68.35643,27.501417,18.791677,2020-12-11 16:06:22.176,1607655982.176
672.03375,-1.4753214,129.79594,-0.3757164,68.70621,27.465866,19.177458,2020-12-11 16:06:23.040,1607655983.04
671.66583,-1.4750413,129.12186,-0.37494153,68.9777,27.431393,18.59667,2020-12-11 16:06:23.040,1607655983.04
671.2979,-1.4741898,128.69043,-0.37620068,69.155235,27.395842,18.324553,2020-12-11 16:06:23.040,1607655983.04
670.93365,-1.4729004,129.23645,-0.3763944,69.24661,27.361366,18.203999,2020-12-11 16:06:23.904,1607655983.904
670.5038,-1.472694,129.74648,-0.37494153,69.2675,27.326893,19.071922,2020-12-11 16:06:23.904,1607655983.904
670.0156,-1.4746447,128.2725,-0.37532896,69.28838,27.28811,19.048758,2020-12-11 16:06:23.904,1607655983.904
669.82623,-1.4729004,128.24556,-0.37532896,69.31188,27.254713,19.050625,2020-12-11 16:06:23.904,1607655983.904
669.4583,-1.4729004,129.52177,-0.3757164,69.285774,27.219162,18.772327,2020-12-11 16:06:24.768,1607655984.768
669.0904,-1.4728065,129.60718,-0.3757164,69.1474,27.184689,18.808084,2020-12-11 16:06:24.768,1607655984.768
668.7188,-1.4741416,128.54214,-0.37494153,68.88111,27.148062,19.205557,2020-12-11 16:06:24.768,1607655984.768
668.3509,-1.4741211,128.81177,-0.3747478,68.5783,27.113586,19.69342,2020-12-11 16:06:25.632,1607655985.632
667.90643,-1.4750496,128.95105,-0.3752321,68.48694,27.078035,19.679798,2020-12-11 16:06:25.632,1607655985.632
667.4329,-1.4746251,129.0387,-0.3761053,68.68272,27.042484,19.91802,2020-12-11 16:06:25.632,1607655985.632
667.24347,-1.4741211,128.29721,-0.3750369,68.964645,27.009089,18.58772,2020-12-11 16:06:25.632,1607655985.632
666.8719,-1.4753418,128.81624,-0.37620068,69.217896,26.97246,19.319374,2020-12-11 16:06:26.496,1607655986.496
666.50397,-1.4765625,128.92635,-0.37620068,69.546875,26.936909,18.661749,2020-12-11 16:06:26.496,1607655986.496
666.13605,-1.4761869,128.59831,-0.3752321,69.76622,26.90028,18.755138,2020-12-11 16:06:26.496,1607655986.496
665.7681,-1.4752824,128.49043,-0.37484467,69.80801,26.865807,19.807932,2020-12-11 16:06:27.360,1607655987.36
665.3237,-1.4762304,128.87694,-0.3747478,69.761,26.830256,19.051895,2020-12-11 16:06:27.360,1607655987.36
664.86835,-1.4758734,128.8567,-0.37552267,69.4816,26.795782,20.14695,2020-12-11 16:06:27.360,1607655987.36
664.6607,-1.4765625,128.67471,-0.37484467,69.12129,26.759153,19.836117,2020-12-11 16:06:27.360,1607655987.36
664.2928,-1.4753418,128.61855,-0.37513524,68.72448,26.722527,20.038088,2020-12-11 16:06:28.224,1607655988.224
663.92126,-1.4765421,128.50397,-0.37552267,68.32772,26.689129,19.016142,2020-12-11 16:06:28.224,1607655988.224
663.55334,-1.4761682,128.46126,-0.37687868,67.89709,26.653578,19.500273,2020-12-11 16:06:28.224,1607655988.224
663.1854,-1.4753151,128.15793,-0.37513524,67.596985,26.619104,19.612812,2020-12-11 16:06:29.088,1607655989.088
662.74097,-1.4762304,127.283875,-0.3763944,67.47956,26.583553,19.934095,2020-12-11 16:06:29.088,1607655989.088
662.2674,-1.4757988,127.92424,-0.37552267,67.68832,26.546925,19.287832,2020-12-11 16:06:29.088,1607655989.088
662.078,-1.4753214,129.20052,-0.3765896,68.17634,26.512451,19.938889,2020-12-11 16:06:29.088,1607655989.088
661.7101,-1.4753214,128.77582,-0.37620068,68.62267,26.475822,19.648605,2020-12-11 16:06:29.952,1607655989.952
661.34216,-1.4753214,126.83673,-0.37494153,68.65661,26.440271,19.275553,2020-12-11 16:06:29.952,1607655989.952
660.9706,-1.4761682,127.991646,-0.37494153,68.43996,26.40472,19.827097,2020-12-11 16:06:29.952,1607655989.952
660.60266,-1.4753342,128.85446,-0.3759101,68.069336,26.36917,19.066605,2020-12-11 16:06:30.816,1607655990.816
660.23474,-1.4753214,127.89501,-0.3759101,67.68571,26.334696,19.67869,2020-12-11 16:06:30.816,1607655990.816
659.8049,-1.4762878,128.26575,-0.3752321,67.325615,26.298067,19.540781,2020-12-11 16:06:30.816,1607655990.816
659.1273,-1.4753418,128.00287,-0.37484467,66.89252,26.228043,19.916967,2020-12-11 16:06:31.680,1607655991.68
658.7594,-1.4753418,127.78495,-0.3761053,66.90556,26.192492,20.461672,2020-12-11 16:06:31.680,1607655991.68
658.3915,-1.4750601,128.06354,-0.37581325,67.033394,26.158018,20.128565,2020-12-11 16:06:31.680,1607655991.68
658.02356,-1.4741898,127.90177,-0.3752321,67.21342,26.122467,19.617046,2020-12-11 16:06:32.544,1607655992.544
657.57916,-1.4750296,127.418686,-0.37697554,67.356926,26.087994,19.791506,2020-12-11 16:06:32.544,1607655992.544
657.1092,-1.4746447,128.13994,-0.37755817,67.51609,26.052443,19.87297,2020-12-11 16:06:32.544,1607655992.544
656.91614,-1.4753418,127.94671,-0.37736297,67.64396,26.016891,19.547499,2020-12-11 16:06:33.408,1607655993.408
656.5482,-1.4741211,126.955826,-0.3772661,67.73268,25.98134,19.988138,2020-12-11 16:06:33.408,1607655993.408
656.1803,-1.4741211,127.23218,-0.37620068,67.779655,25.946867,19.81973,2020-12-11 16:06:33.408,1607655993.408
655.8124,-1.4741211,127.65237,-0.37620068,67.77183,25.911316,19.760492,2020-12-11 16:06:33.408,1607655993.408
655.44446,-1.4739333,127.68608,-0.3757164,67.76138,25.876842,19.501,2020-12-11 16:06:34.272,1607655994.272
655.00006,-1.473868,126.394104,-0.3761053,67.719635,25.840214,19.83338,2020-12-11 16:06:34.272,1607655994.272
654.5447,-1.4735183,126.43228,-0.37629753,67.60742,25.804663,19.528933,2020-12-11 16:06:34.272,1607655994.272
654.33704,-1.4741211,127.59621,-0.37717074,67.45869,25.77019,19.722927,2020-12-11 16:06:35.136,1607655995.136
653.9691,-1.4741211,127.22993,-0.37532896,67.30735,25.734638,20.027922,2020-12-11 16:06:35.136,1607655995.136
653.59753,-1.4753418,126.89066,-0.37649125,67.20038,25.699087,19.257605,2020-12-11 16:06:35.136,1607655995.136
653.2296,-1.4750601,126.90414,-0.37513524,67.19516,25.663536,18.915201,2020-12-11 16:06:35.136,1607655995.136
652.8617,-1.4742088,126.3177,-0.37562102,67.33866,25.627985,19.82916,2020-12-11 16:06:36.000,1607655996.0
652.4938,-1.4741211,126.987305,-0.37484467,67.58394,25.59459,19.765415,2020-12-11 16:06:36.000,1607655996.0
652.08215,-1.4739487,127.890526,-0.3752321,67.97538,25.55796,19.06502,2020-12-11 16:06:36.000,1607655996.0
651.59406,-1.4746761,126.47498,-0.37242323,68.29118,25.52241,20.454565,2020-12-11 16:06:36.864,1607655996.864
651.3864,-1.4753214,126.128944,-0.3725186,68.442566,25.487936,19.993574,2020-12-11 16:06:36.864,1607655996.864
651.0221,-1.4741211,126.16266,-0.37397295,68.47389,25.452385,18.83319,2020-12-11 16:06:36.864,1607655996.864
650.6506,-1.4750413,126.85019,-0.3738761,68.31467,25.416834,19.058388,2020-12-11 16:06:36.864,1607655996.864
650.2826,-1.4742088,126.89513,-0.37562102,68.0876,25.38236,18.552338,2020-12-11 16:06:37.728,1607655997.728
649.9111,-1.4753214,126.371635,-0.3747478,67.76138,25.34681,19.289883,2020-12-11 16:06:37.728,1607655997.728
649.48486,-1.4750832,126.128944,-0.37222952,67.38824,25.311258,19.007801,2020-12-11 16:06:37.728,1607655997.728
649.01495,-1.4734986,126.207596,-0.37261546,67.0047,25.275707,18.933731,2020-12-11 16:06:38.592,1607655998.592
648.8073,-1.4741007,126.75137,-0.37290752,66.66556,25.241232,19.370926,2020-12-11 16:06:38.592,1607655998.592
648.4394,-1.4741007,126.863716,-0.37174523,66.485565,25.204605,20.086456,2020-12-11 16:06:38.592,1607655998.592
648.0678,-1.4753214,126.46151,-0.37377924,66.41253,25.167976,19.896343,2020-12-11 16:06:38.592,1607655998.592
647.6999,-1.4750413,125.76273,-0.37261546,66.41514,25.133503,20.43044,2020-12-11 16:06:39.456,1607655999.456
647.332,-1.4752121,125.78744,-0.3727138,66.42818,25.09903,20.43289,2020-12-11 16:06:39.456,1607655999.456
646.8875,-1.4750496,126.38957,-0.37222952,66.436005,25.063478,19.514072,2020-12-11 16:06:39.456,1607655999.456
646.4322,-1.4758537,126.21659,-0.3747478,66.386444,25.029003,20.03973,2020-12-11 16:06:40.320,1607656000.32
646.22455,-1.4753418,125.59193,-0.37513524,66.28993,24.993452,19.532495,2020-12-11 16:06:40.320,1607656000.32
645.8566,-1.4753214,125.809906,-0.3745526,66.24298,24.956825,20.41831,2020-12-11 16:06:40.320,1607656000.32
645.4887,-1.4741211,125.897545,-0.37513524,66.28732,24.92235,19.543116,2020-12-11 16:06:40.320,1607656000.32
645.1171,-1.4750601,126.06154,-0.3747478,66.4047,24.885723,20.562685,2020-12-11 16:06:41.184,1607656001.184
644.7492,-1.4752824,126.048065,-0.37513524,66.56382,24.850172,19.968859,2020-12-11 16:06:41.184,1607656001.184
644.3813,-1.4753418,125.54251,-0.37484467,66.7099,24.815697,18.817142,2020-12-11 16:06:41.184,1607656001.184
643.9369,-1.4762304,124.99202,-0.3752321,66.83251,24.781223,19.408573,2020-12-11 16:06:42.048,1607656002.048
643.4815,-1.4746958,125.74921,-0.3750369,66.93426,24.744596,18.988916,2020-12-11 16:06:42.048,1607656002.048
643.2775,-1.4741211,125.97389,-0.3752321,67.00209,24.709045,18.827663,2020-12-11 16:06:42.048,1607656002.048
642.9096,-1.4741211,125.47958,-0.37513524,66.97339,24.673494,19.253407,2020-12-11 16:06:42.912,1607656002.912
642.5526,-1.4751104,125.05495,-0.37484467,66.902954,24.637943,19.498974,2020-12-11 16:06:42.912,1607656002.912
642.1701,-1.4741898,125.890785,-0.37552267,66.767296,24.603468,19.818846,2020-12-11 16:06:42.912,1607656002.912
641.8022,-1.4741211,125.51781,-0.37552267,66.58469,24.568995,19.435215,2020-12-11 16:06:42.912,1607656002.912
641.3687,-1.4762878,126.19635,-0.37484467,66.36819,24.532366,19.337368,2020-12-11 16:06:43.776,1607656003.776
640.8879,-1.4793667,126.53563,-0.37290752,66.14648,24.497892,19.482334,2020-12-11 16:06:43.776,1607656003.776
640.6766,-1.480184,125.17402,-0.37242323,65.96913,24.461266,19.935474,2020-12-11 16:06:43.776,1607656003.776
640.3014,-1.482605,124.30672,-0.3730029,65.89871,24.425714,19.82671,2020-12-11 16:06:44.640,1607656004.64
639.9444,-1.482966,124.801025,-0.37232637,65.94044,24.389086,19.502487,2020-12-11 16:06:44.640,1607656004.64
639.55457,-1.485145,125.625626,-0.37222952,66.05519,24.352457,19.654184,2020-12-11 16:06:44.640,1607656004.64
639.1794,-1.486721,125.83685,-0.37242323,66.12562,24.319061,20.337725,2020-12-11 16:06:44.640,1607656004.64
638.7459,-1.4906633,124.36065,-0.3720343,66.11257,24.280277,20.04509,2020-12-11 16:06:45.504,1607656005.504
638.265,-1.4934381,125.01449,-0.37377924,66.026505,24.245804,20.135004,2020-12-11 16:06:45.504,1607656005.504
638.07196,-1.4935507,125.5897,-0.37484467,65.91697,24.21133,19.732601,2020-12-11 16:06:45.504,1607656005.504
637.6822,-1.4959717,124.44376,-0.37532896,65.85177,24.172546,20.19879,2020-12-11 16:06:46.368,1607656006.368
637.307,-1.4983927,124.56958,-0.3738761,65.88567,24.13915,20.13041,2020-12-11 16:06:46.368,1607656006.368
636.93176,-1.4985915,125.275116,-0.37406832,66.06824,24.102522,19.195023,2020-12-11 16:06:46.368,1607656006.368
636.5566,-1.4991071,125.28859,-0.3752321,66.24298,24.06697,19.733727,2020-12-11 16:06:46.368,1607656006.368
636.18134,-1.4984131,124.10673,-0.37309974,66.39948,24.030342,19.211576,2020-12-11 16:06:47.232,1607656007.232
635.74786,-1.497871,124.77408,-0.3725186,66.46731,23.993715,19.197493,2020-12-11 16:06:47.232,1607656007.232
635.267,-1.4991565,124.49546,-0.37377924,66.47252,23.959242,19.049603,2020-12-11 16:06:47.232,1607656007.232
635.0594,-1.4983927,124.59433,-0.3752321,66.41253,23.922613,18.871777,2020-12-11 16:06:48.096,1607656008.096
634.68414,-1.4984131,125.27737,-0.37513524,66.34993,23.88814,18.859306,2020-12-11 16:06:48.096,1607656008.096
634.30896,-1.4985915,123.59447,-0.37261546,66.269066,23.850433,19.077984,2020-12-11 16:06:48.096,1607656008.096
633.95197,-1.4981079,123.929214,-0.37222952,66.19865,23.814882,18.815168,2020-12-11 16:06:48.096,1607656008.096
633.5622,-1.498261,125.54699,-0.37329495,66.081276,23.780409,18.416348,2020-12-11 16:06:48.960,1607656008.96
633.1287,-1.4978509,124.73362,-0.3733918,65.98478,23.742702,18.921368,2020-12-11 16:06:48.960,1607656008.96
632.6478,-1.4981285,122.59682,-0.37465096,65.90653,23.70823,19.793362,2020-12-11 16:06:48.960,1607656008.96
632.4548,-1.497603,123.61916,-0.37416667,65.84395,23.670523,18.71158,2020-12-11 16:06:49.824,1607656009.824
632.0796,-1.4975842,124.94032,-0.37406832,65.84655,23.63605,18.891634,2020-12-11 16:06:49.824,1607656009.824
631.68616,-1.4983927,124.1809,-0.3730029,65.8961,23.600498,19.583244,2020-12-11 16:06:49.824,1607656009.824
631.3146,-1.4974647,123.50231,-0.37242323,65.877846,23.56387,18.493317,2020-12-11 16:06:49.824,1607656009.824
630.954,-1.4980888,123.677574,-0.37377924,65.804825,23.527243,18.967056,2020-12-11 16:06:50.688,1607656010.688
630.50586,-1.497871,123.771935,-0.37494153,65.69008,23.49277,19.496645,2020-12-11 16:06:50.688,1607656010.688
630.0287,-1.4969314,123.97415,-0.37562102,65.46321,23.455063,18.371162,2020-12-11 16:06:50.688,1607656010.688
629.8174,-1.4971924,124.11796,-0.37542582,65.296326,23.42059,18.960852,2020-12-11 16:06:51.552,1607656011.552
629.4568,-1.4983927,123.607925,-0.3733918,65.139885,23.38396,18.515015,2020-12-11 16:06:51.552,1607656011.552
629.06696,-1.4984131,123.27089,-0.37368238,65.01734,23.34841,19.39708,2020-12-11 16:06:51.552,1607656011.552
628.70996,-1.497603,122.86192,-0.37513524,64.902626,23.312859,19.465034,2020-12-11 16:06:52.416,1607656012.416
628.3202,-1.4979852,123.749466,-0.37348717,64.83745,23.27623,19.208424,2020-12-11 16:06:52.416,1607656012.416
627.945,-1.498261,124.31118,-0.37290752,64.82963,23.240679,19.388317,2020-12-11 16:06:52.416,1607656012.416
627.51154,-1.4977227,122.35414,-0.37242323,64.88438,23.20405,19.630745,2020-12-11 16:06:52.416,1607656012.416
627.03064,-1.496951,122.77433,-0.3727138,64.99127,23.167423,19.4692,2020-12-11 16:06:53.280,1607656013.28
626.8339,-1.497603,123.082146,-0.3727138,65.139885,23.132948,19.849371,2020-12-11 16:06:53.280,1607656013.28
626.44415,-1.4982812,123.14507,-0.3727138,65.280685,23.095243,19.876074,2020-12-11 16:06:53.280,1607656013.28
626.08716,-1.4974835,123.8461,-0.37242323,65.33805,23.061846,19.274109,2020-12-11 16:06:54.144,1607656014.144
625.6937,-1.4991071,123.04396,-0.37465096,65.30415,23.025219,19.263432,2020-12-11 16:06:54.144,1607656014.144
625.33673,-1.4990273,121.80588,-0.3752321,65.23897,22.98859,18.705313,2020-12-11 16:06:54.144,1607656014.144
624.8851,-1.4989234,123.01026,-0.37309974,65.134674,22.95304,19.178701,2020-12-11 16:06:54.144,1607656014.144
624.40784,-1.498109,122.85298,-0.37281066,64.98866,22.91641,18.540798,2020-12-11 16:06:55.008,1607656015.008
624.1966,-1.4994574,122.54511,-0.3727138,64.897415,22.88086,19.186192,2020-12-11 16:06:55.008,1607656015.008
623.82135,-1.4996134,122.4103,-0.37552267,64.84788,22.84423,19.097288,2020-12-11 16:06:55.008,1607656015.008
623.44617,-1.4996134,122.54736,-0.3745526,64.8166,22.809757,18.892569,2020-12-11 16:06:55.872,1607656015.872
623.0855,-1.4998448,122.22385,-0.37281066,64.69146,22.773129,19.423286,2020-12-11 16:06:55.872,1607656015.872
622.69574,-1.500248,122.48224,-0.37377924,64.54547,22.734346,18.851635,2020-12-11 16:06:55.872,1607656015.872
622.2768,-1.4990556,123.250656,-0.37377924,64.46727,22.70095,19.376682,2020-12-11 16:06:55.872,1607656015.872
621.7814,-1.4992864,122.111496,-0.37242323,64.48552,22.664322,19.209541,2020-12-11 16:06:56.736,1607656016.736
621.5883,-1.4996134,120.97681,-0.37242323,64.62629,22.629848,19.803865,2020-12-11 16:06:56.736,1607656016.736
621.21674,-1.4985915,120.974525,-0.37232637,64.77749,22.59322,19.547895,2020-12-11 16:06:56.736,1607656016.736
620.84155,-1.4983927,123.43042,-0.3738761,64.905235,22.557669,18.852104,2020-12-11 16:06:57.600,1607656017.6
620.47,-1.4974647,122.57435,-0.3731981,64.926094,22.522118,18.909523,2020-12-11 16:06:57.600,1607656017.6
620.09845,-1.4958191,120.9341,-0.3727138,64.86613,22.486567,18.08675,2020-12-11 16:06:57.600,1607656017.6
619.7232,-1.4966873,121.911514,-0.37290752,64.76706,22.449938,18.687603,2020-12-11 16:06:57.600,1607656017.6
619.2715,-1.4966664,122.39008,-0.37309974,64.68103,22.416542,18.502337,2020-12-11 16:06:58.464,1607656018.464
618.7943,-1.4957736,122.25527,-0.37426353,64.63411,22.379913,18.537792,2020-12-11 16:06:58.464,1607656018.464
618.5976,-1.4959717,122.32496,-0.37552267,64.62368,22.344362,18.734182,2020-12-11 16:06:58.464,1607656018.464
618.2224,-1.4963379,121.44638,-0.3733918,64.63411,22.307734,18.683983,2020-12-11 16:06:59.328,1607656019.328
617.8508,-1.4953425,120.46001,-0.3725186,64.60282,22.271105,18.599464,2020-12-11 16:06:59.328,1607656019.328
617.472,-1.4968253,122.05757,-0.37222952,64.57936,22.234478,18.29547,2020-12-11 16:06:59.328,1607656019.328
617.0822,-1.4970443,122.462006,-0.37309974,64.56372,22.198927,18.577,2020-12-11 16:06:59.328,1607656019.328
616.6451,-1.4989034,121.30032,-0.3725186,64.53505,22.163376,18.820288,2020-12-11 16:07:00.192,1607656020.192
616.1642,-1.4991565,122.026085,-0.37290752,64.49595,22.126747,18.583628,2020-12-11 16:07:00.192,1607656020.192
615.9711,-1.4996134,120.956566,-0.3730029,64.40993,22.091196,19.443636,2020-12-11 16:07:00.192,1607656020.192
615.59595,-1.5008341,120.61502,-0.3725186,64.35519,22.054567,19.015152,2020-12-11 16:07:01.056,1607656021.056
615.2207,-1.5008341,120.75435,-0.37096888,64.237885,22.019016,18.635616,2020-12-11 16:07:01.056,1607656021.056
614.8455,-1.5008264,122.28226,-0.3730029,64.15187,21.982388,19.256905,2020-12-11 16:07:01.056,1607656021.056
614.4703,-1.5003777,121.79917,-0.37281066,64.06586,21.947914,19.227467,2020-12-11 16:07:01.920,1607656021.92
614.0186,-1.5013047,119.22645,-0.37261546,63.97464,21.91021,19.295784,2020-12-11 16:07:01.920,1607656021.92
613.5377,-1.5015041,121.40144,-0.37174523,63.906876,21.875734,18.139254,2020-12-11 16:07:01.920,1607656021.92
613.34467,-1.5020548,121.17451,-0.37232637,63.88342,21.839108,18.899588,2020-12-11 16:07:01.920,1607656021.92
612.9695,-1.5008341,121.080154,-0.37261546,63.90166,21.802479,18.404566,2020-12-11 16:07:02.784,1607656022.784
612.59424,-1.5008451,120.42854,-0.3727138,63.912086,21.766928,18.598238,2020-12-11 16:07:02.784,1607656022.784
612.21906,-1.500975,120.15669,-0.37290752,63.89124,21.729221,18.805948,2020-12-11 16:07:02.784,1607656022.784
611.8439,-1.5003777,120.86218,-0.37281066,63.805233,21.694748,18.11878,2020-12-11 16:07:03.648,1607656023.648
611.39215,-1.5013047,120.88916,-0.37222952,63.755714,21.65812,18.33514,2020-12-11 16:07:03.648,1607656023.648
610.9113,-1.5014845,120.149925,-0.37290752,63.805233,21.62149,18.584929,2020-12-11 16:07:03.648,1607656023.648
610.7146,-1.5020345,120.021866,-0.37397295,63.8756,21.588095,19.163124,2020-12-11 16:07:03.648,1607656023.648
610.343,-1.5008341,119.06017,-0.37494153,63.867783,21.550388,17.871769,2020-12-11 16:07:04.512,1607656024.512
609.9642,-1.5020345,121.00823,-0.37562102,63.810444,21.514837,17.298138,2020-12-11 16:07:04.512,1607656024.512
609.5926,-1.5008264,121.42843,-0.37261546,63.76093,21.47821,18.747286,2020-12-11 16:07:04.512,1607656024.512
609.21375,-1.5015221,119.21745,-0.37377924,63.70099,21.441582,18.509827,2020-12-11 16:07:05.376,1607656025.376
608.83856,-1.5020345,119.86458,-0.37290752,63.635838,21.407108,18.410013,2020-12-11 16:07:05.376,1607656025.376
608.3905,-1.5013047,120.504944,-0.3727138,63.61238,21.371557,17.53424,2020-12-11 16:07:05.376,1607656025.376
607.9096,-1.5014845,119.77919,-0.37290752,63.61238,21.334929,17.905802,2020-12-11 16:07:05.376,1607656025.376
607.71655,-1.5008341,119.63761,-0.37358403,63.638443,21.299377,18.355486,2020-12-11 16:07:06.240,1607656026.24
607.3377,-1.5020548,120.69142,-0.37281066,63.65408,21.263826,18.323439,2020-12-11 16:07:06.240,1607656026.24
